ID,name,full_name,club,age,league,height_cm,weight_kg,nationality,eur_value,eur_wage,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,weak_foot,work_rate_att,work_rate_def,preferred_foot
201144,M. Badelj,Milan Badelj,Fiorentina,28,Italian Serie A,186,76,Croatia,10500000,64000,78,78,59,63,77,73,75,74,2,4,Medium,High,Right
201143,A. Mandi,Aïssa Mandi,Real Betis Balompié,25,Spanish Primera División,184,78,Algeria,11500000,23000,78,83,68,46,73,69,78,72,1,3,High,Medium,Right
201119,Ismaily,Ismaily Gonçalves dos S.,Shakhtar Donetsk,27,Ukrainian Premier League,177,78,Brazil,8500000,1000,78,78,82,66,71,74,74,76,1,2,High,Medium,Left
201095,A. Marchesín,Agustín Marchesín,Club América,29,Mexican Liga MX,188,85,Argentina,8000000,45000,78,79,73,75,74,81,51,80,1,3,Medium,Medium,Right
201013,L. Teodorczyk,Łukasz Teodorczyk,RSC Anderlecht,26,Belgian First Division A,188,86,Poland,12500000,29000,78,80,70,77,63,68,26,80,2,2,High,Medium,Right
200798,Marafona,José Carlos Coentrão Marafona,SC Braga,30,Portuguese Primeira Liga,190,86,Portugal,6500000,11000,78,78,80,73,66,81,37,77,1,2,Medium,Medium,Right
200726,B. Lecomte,Benjamin Lecomte,Montpellier Hérault SC,26,French Ligue 1,186,78,France,9500000,22000,78,83,78,74,79,80,42,76,2,3,Medium,Medium,Left
200529,N. Chadli,Nacer Chadli,West Bromwich Albion,27,English Premier League,187,80,Belgium,11000000,68000,78,78,76,77,75,78,45,76,2,4,Medium,Medium,Right
200318,M. Uth,Mark Uth,TSG 1899 Hoffenheim,25,German Bundesliga,185,74,Germany,13000000,40000,78,81,75,80,69,76,33,67,1,2,Medium,High,Left
200215,S. Rode,Sebastian Rode,Borussia Dortmund,26,German Bundesliga,179,75,Germany,10500000,50000,78,80,68,62,70,73,77,80,2,3,High,High,Right
199767,M. van Ginkel,Marco van Ginkel,PSV,24,Holland Eredivisie,186,82,Netherlands,13500000,89000,78,82,71,76,75,75,65,77,2,4,High,Medium,Right
199626,André André,André Filipe Brás André,FC Porto,27,Portuguese Primeira Liga,174,65,Portugal,10500000,16000,78,78,71,72,75,78,69,68,2,4,High,High,Right
199304,Danilo,Danilo Luiz da Silva,Manchester City,25,English Premier League,184,78,Brazil,10500000,95000,78,81,78,70,71,74,76,79,2,4,High,Medium,Right
199069,V. Aboubakar,Vincent Aboubakar,FC Porto,25,Portuguese Primeira Liga,184,82,Cameroon,13500000,17000,78,82,80,75,69,78,27,80,3,3,High,Medium,Right
199042,C. Aránguiz,Charles Aránguiz,Bayer 04 Leverkusen,28,German Bundesliga,171,71,Chile,10500000,54000,78,78,75,71,80,77,61,70,2,4,Medium,Medium,Right
198706,Luis Alberto,Luis Alberto Romero Alconchel,Lazio,24,Italian Serie A,183,74,Spain,14000000,43000,78,83,68,73,78,78,27,55,2,4,High,Medium,Right
198614,Raúl Navas,Raúl Rodríguez Navas,Real Sociedad,29,Spanish Primera División,186,84,Spain,9000000,30000,78,79,53,45,59,46,79,70,1,3,Medium,Medium,Right
198584,K. Mbodj,Kara Mbodj,RSC Anderlecht,27,Belgian First Division A,192,95,Senegal,10000000,24000,78,80,69,56,52,63,76,88,2,3,Medium,Medium,Right
198329,Rodrigo,Rodrigo Moreno Machado,Valencia CF,26,Spanish Primera División,182,77,Spain,13000000,36000,78,81,91,75,70,79,33,68,2,3,High,Medium,Left
198140,R. Funes Mori,Rogelio Funes Mori,Monterrey,26,Mexican Liga MX,184,81,Argentina,13000000,63000,78,81,77,76,68,75,50,79,2,4,High,Medium,Right
197225,N. Lodeiro,Nicolás Lodeiro,Seattle Sounders FC,28,USA Major League Soccer,170,69,Uruguay,10500000,11000,78,78,71,70,78,79,43,69,2,4,Medium,Medium,Left
197083,D. Caligiuri,Daniel Caligiuri,FC Schalke 04,29,German Bundesliga,182,80,Italy,10000000,42000,78,78,78,72,74,80,53,69,2,3,Medium,Medium,Right
196889,S. Verdi,Simone Verdi,Bologna,24,Italian Serie A,171,61,Italy,13000000,52000,78,80,88,66,76,85,35,55,2,5,High,Medium,Left
196432,E. Pérez,Enzo Pérez,River Plate,31,Argentinian Superliga,178,77,Argentina,9000000,25000,78,78,70,70,75,74,75,80,2,4,Medium,Medium,Right
196150,T. Gutiérrez,Teófilo Gutiérrez,CPD Junior Barranquilla,32,Colombian Primera A,178,82,Colombia,8500000,6000,78,78,65,78,74,79,26,74,2,3,Medium,Low,Right
195671,C. Austin,Charlie Austin,Southampton,27,English Premier League,188,84,England,11000000,85000,78,78,65,79,56,68,40,76,1,2,High,Medium,Right
194996,Borja Bastón,Borja González Tomás,Málaga CF,24,Spanish Primera División,191,82,Spain,14000000,65000,78,83,62,78,59,71,29,75,2,4,Medium,Low,Right
194932,A. Townsend,Andros Townsend,Crystal Palace,25,English Premier League,181,73,England,12500000,55000,78,79,85,75,73,80,33,63,2,4,High,Medium,Left
194845,W. Khazri,Wahbi Khazri,Stade Rennais FC,26,French Ligue 1,182,76,Tunisia,12000000,14000,78,79,76,79,76,79,43,68,1,4,High,Medium,Right
193601,G. Pezzella,Germán Pezzella,Fiorentina,26,Italian Serie A,186,81,Argentina,11500000,24000,78,83,47,51,46,53,78,75,1,3,Medium,Medium,Right
193584,G. Burgstaller,Guido Burgstaller,FC Schalke 04,28,German Bundesliga,187,80,Austria,10500000,46000,78,78,73,78,65,73,29,83,1,5,High,High,Right
193283,T. Delaney,Thomas Delaney,SV Werder Bremen,25,German Bundesliga,182,77,Denmark,13000000,30000,78,81,73,72,75,74,74,81,1,4,High,High,Left
192991,C. Tosun,Cenk Tosun,Beşiktaş JK,26,Turkish Süper Lig,183,78,Turkey,12500000,56000,78,80,73,78,66,75,30,77,2,4,High,Medium,Right
192984,K. Casteels,Koen Casteels,VfL Wolfsburg,25,German Bundesliga,197,86,Belgium,9000000,42000,78,81,80,69,74,82,45,75,2,3,Medium,Medium,Left
192841,E. Giaccherini,Emanuele Giaccherini,Napoli,32,Italian Serie A,167,60,Italy,8000000,67000,78,78,78,70,76,82,62,62,2,3,High,Medium,Right
192722,R. Hamouma,Romain Hamouma,AS Saint-Étienne,30,French Ligue 1,178,76,France,10000000,42000,78,78,78,78,77,79,43,65,2,4,Medium,Medium,Right
192620,H. Badstuber,Holger Badstuber,VfB Stuttgart,28,German Bundesliga,189,83,Germany,8500000,28000,78,78,46,51,73,52,79,69,2,3,Medium,Medium,Left
192557,M. Plattenhardt,Marvin Plattenhardt,Hertha BSC Berlin,25,German Bundesliga,181,76,Germany,10500000,28000,78,80,77,55,77,75,74,71,2,3,Medium,Medium,Left
192476,Fontàs,Andreu Fontàs Prat,RC Celta de Vigo,27,Spanish Primera División,186,89,Spain,10000000,24000,78,80,31,48,67,61,79,67,1,3,Medium,Medium,Left
191032,G. Töre,Gökhan Töre,Beşiktaş JK,25,Turkish Süper Lig,176,70,Turkey,12500000,49000,78,80,84,69,75,83,36,73,2,4,High,Low,Left
190799,C. Borges,Celso Borges,RC Deportivo de La Coruña,29,Spanish Primera División,182,76,Costa Rica,8000000,26000,78,78,61,77,73,72,76,74,2,4,High,Medium,Right
190531,E. Mangala,Eliaquim Mangala,Manchester City,26,English Premier League,187,84,France,11000000,100000,78,81,70,42,55,51,78,85,2,4,Medium,High,Left
190507,Etxeita,Xabier Etxeita Gorritxat.,Athletic Club de Bilbao,29,Spanish Primera División,185,79,Spain,8000000,26000,78,78,52,35,48,56,78,81,1,3,Low,Medium,Right
189682,B. Mee,Ben Mee,Burnley,27,English Premier League,180,74,England,10000000,53000,78,79,66,37,58,65,77,82,1,3,Medium,High,Left
189681,Rafael,Rafael Pereira da Silva,Olympique Lyonnais,26,French Ligue 1,172,78,Brazil,9000000,57000,78,78,81,59,72,78,75,78,2,3,High,Medium,Right
189606,J. Baumgartlinger,Julian Baumgartlinger,Bayer 04 Leverkusen,29,German Bundesliga,183,82,Austria,8000000,50000,78,78,71,49,68,68,76,83,2,3,Medium,High,Right
189506,Victor Sánchez,Victor Sánchez Mata,RCD Espanyol,29,Spanish Primera División,174,72,Spain,8000000,30000,78,78,64,63,79,72,79,68,1,3,Medium,Medium,Right
189423,Souza,Josef de Souza Dias,Fenerbahçe SK,28,Turkish Süper Lig,188,80,Brazil,9500000,63000,78,79,70,68,71,72,77,82,2,4,Medium,Medium,Right
189354,Susaeta,Markel Susaeta Laskurain,Athletic Club de Bilbao,29,Spanish Primera División,179,68,Spain,10000000,30000,78,78,75,71,82,78,28,64,2,3,High,Medium,Right
189296,E. Berisha,Etrit Berisha,Atalanta,28,Italian Serie A,194,92,Albania,8500000,24000,78,79,79,76,67,81,28,78,2,2,Medium,Medium,Left
189157,Y. Bolasie,Yannick Bolasie,Everton,28,English Premier League,188,84,DR Congo,10500000,105000,78,78,87,68,68,84,31,78,2,4,High,High,Right
188879,A. N'Diaye,Alfred N'Diaye,Wolverhampton Wanderers,27,English Championship,187,82,Senegal,10000000,32000,78,80,72,54,64,67,76,86,1,3,Medium,High,Right
188840,Miguel Lopes,Hugo Miguel Almeida Costa Lopes,Akhisar Belediyespor,30,Turkish Süper Lig,182,83,Portugal,7500000,20000,78,78,77,50,72,73,74,79,2,4,High,Medium,Right
188829,N. Nkoulou,Nicolas Nkoulou,Torino,27,Italian Serie A,184,77,Cameroon,10000000,57000,78,79,70,44,65,68,77,74,3,3,Medium,Medium,Right
188427,S. Lulić,Senad Lulić,Lazio,31,Italian Serie A,183,78,Bosnia Herzegovina,9000000,50000,78,78,77,72,77,78,73,78,2,4,High,High,Right
188268,L. Acosta,Lautaro Acosta,Club Atlético Lanús,29,Argentinian Superliga,169,67,Argentina,10000000,23000,78,78,93,72,70,81,33,56,1,3,High,Low,Right
188135,Juanfran,Juan Francisco Moreno Fuertes,RC Deportivo de La Coruña,28,Spanish Primera División,180,69,Spain,8000000,26000,78,78,79,67,70,74,74,76,2,3,High,Medium,Right
188103,Rochina,Rubén Rochina Naixes,Rubin Kazan,26,Russian Premier League,182,76,Spain,12500000,48000,78,80,73,75,76,78,42,72,1,2,Medium,Medium,Left
187736,P. Mamaev,Pavel Mamaev,FC Krasnodar,28,Russian Premier League,178,70,Russia,10500000,51000,78,78,78,74,73,79,67,66,1,4,Medium,Medium,Right
187702,O. El Kaddouri,Omar El Kaddouri,PAOK Thessaloniki,26,Greek Super League,185,74,Morocco,12000000,1000,78,79,74,71,77,78,54,72,1,4,High,Medium,Right
187607,A. Dzyuba,Artem Dzyuba,Zenit St. Petersburg,28,Russian Premier League,196,91,Russia,10500000,70000,78,78,65,75,66,69,29,84,2,3,Medium,Low,Right
187366,D. Glushakov,Denis Glushakov,Spartak Moscow,30,Russian Premier League,182,81,Russia,7500000,56000,78,78,69,76,73,75,76,74,1,3,High,High,Right
187052,Y. M'Vila,Yann M'Vila,Rubin Kazan,27,Russian Premier League,182,82,France,10500000,44000,78,81,75,60,74,73,74,78,2,3,Medium,Medium,Right
186832,K. Asamoah,Kwadwo Asamoah,Juventus,28,Italian Serie A,173,75,Ghana,8000000,89000,78,78,77,68,77,82,75,74,2,3,High,High,Left
186805,J. Montero,Jefferson Montero,Getafe CF,27,Spanish Primera División,172,74,Ecuador,11000000,68000,78,78,90,68,73,82,31,65,2,3,High,High,Right
186581,K. Honda,Keisuke Honda,Pachuca,31,Mexican Liga MX,182,76,Japan,9000000,38000,78,78,76,71,81,82,48,66,3,3,Medium,High,Left
186345,K. Trippier,Kieran Trippier,Tottenham Hotspur,26,English Premier League,178,72,England,10000000,76000,78,79,77,56,77,75,76,75,2,4,High,High,Right
186302,E. Hernández,Elías Hernández,Club León,29,Mexican Liga MX,171,65,Mexico,10000000,36000,78,78,75,73,76,80,50,58,1,3,Medium,Low,Right
186115,K. Gibbs,Kieran Gibbs,West Bromwich Albion,27,English Premier League,179,70,England,8500000,62000,78,78,79,55,70,74,77,72,2,2,High,Medium,Left
184134,Fernando,Fernando Reges,Galatasaray SK,29,Turkish Süper Lig,183,76,Brazil,8000000,56000,78,78,64,61,68,68,79,82,2,2,Medium,High,Right
183871,N. Müller,Nicolai Müller,Hamburger SV,29,German Bundesliga,173,66,Germany,10000000,40000,78,78,87,72,70,81,45,66,2,3,High,Medium,Right
183568,S. Langkamp,Sebastian Langkamp,Hertha BSC Berlin,29,German Bundesliga,191,85,Germany,8000000,30000,78,78,60,29,48,43,80,75,2,3,Medium,Medium,Right
183394,M. Sissoko,Moussa Sissoko,Tottenham Hotspur,27,English Premier League,187,91,France,11000000,84000,78,78,77,74,75,76,72,85,2,2,Medium,Medium,Right
183332,F. Bartels,Fin Bartels,SV Werder Bremen,30,German Bundesliga,176,69,Germany,10000000,34000,78,78,86,73,73,82,40,61,2,3,High,Medium,Right
183249,R. Bobadilla,Raúl Bobadilla,Borussia Mönchengladbach,30,German Bundesliga,181,88,Paraguay,10000000,41000,78,78,73,77,70,78,37,86,2,3,High,Medium,Right
183125,T. Deeney,Troy Deeney,Watford,29,English Premier League,183,90,England,10500000,65000,78,78,65,81,65,69,35,85,2,3,High,Medium,Right
182879,B. Dzsudzsák,Balázs Dzsudzsák,,30,,179,72,Hungary,0,0,78,78,77,77,78,78,28,63,3,4,Medium,Medium,Left
182862,M. Pereira,Maximiliano Pereira,FC Porto,33,Portuguese Primeira Liga,173,73,Uruguay,4000000,15000,78,78,73,62,71,76,76,75,3,3,High,Medium,Right
182836,A. Carroll,Andy Carroll,West Ham United,28,English Premier League,193,79,England,10500000,105000,78,78,62,78,61,68,49,85,2,3,Medium,High,Left
182744,J. Holebas,Jose Holebas,Watford,33,English Premier League,185,81,Greece,4000000,53000,78,78,80,67,70,74,76,82,2,2,High,Medium,Left
181262,M. Suchý,Marek Suchý,FC Basel,29,Swiss Super League,183,84,Czech Republic,8000000,40000,78,78,63,52,58,64,78,79,1,3,Low,High,Right
180826,Luiz Adriano,Luiz Adriano Souza da Silva,Spartak Moscow,30,Russian Premier League,183,78,Brazil,10000000,67000,78,78,78,78,64,77,30,66,2,3,High,Medium,Right
180714,Guilherme,Guilherme Alvim Marinato,Lokomotiv Moscow,31,Russian Premier League,197,78,Russia,6500000,33000,78,78,82,73,70,78,39,77,2,2,Medium,Medium,Right
180283,Ki Sung Yueng,Sung Yueng Ki,Swansea City,28,English Premier League,186,79,Korea Republic,10500000,71000,78,78,65,74,81,75,63,70,2,4,Medium,High,Right
178625,Mosquera,Pedro Mosquera Parada,RC Deportivo de La Coruña,29,Spanish Primera División,184,76,Spain,8000000,26000,78,78,56,59,75,70,70,75,2,3,Medium,Medium,Left
178322,M. Layún,Miguel Layún,FC Porto,29,Portuguese Primeira Liga,179,69,Mexico,8000000,15000,78,78,78,72,75,75,74,71,3,5,High,High,Right
178160,T. Mangani,Thomas Mangani,Angers SCO,30,French Ligue 1,183,79,France,9500000,28000,78,78,63,71,76,73,73,74,2,3,Medium,Medium,Left
178085,Granero,Esteban Granero Molina,RCD Espanyol,29,Spanish Primera División,180,78,Spain,10000000,33000,78,78,57,72,82,77,65,63,2,4,Medium,Medium,Right
178031,P. Baysse,Paul Baysse,Málaga CF,29,Spanish Primera División,185,85,France,8000000,26000,78,78,65,46,66,64,78,80,1,3,Medium,Medium,Right
178007,Miguel Veloso,Miguel Luís Pinto Veloso,Genoa,31,Italian Serie A,180,79,Portugal,7000000,32000,78,78,61,70,82,75,71,72,3,3,Medium,Medium,Left
177983,C. Zapata,Cristian Zapata,Milan,30,Italian Serie A,186,78,Colombia,7500000,80000,78,78,66,32,46,56,81,79,2,2,Low,Medium,Right
176930,M. Díaz,Marcelo Díaz,U.N.A.M.,30,Mexican Liga MX,166,63,Chile,9500000,26000,78,78,61,66,78,76,74,74,2,3,Medium,High,Right
176919,N. Guzmán,Nahuel Guzmán,Tigres U.A.N.L.,31,Mexican Liga MX,193,93,Argentina,6500000,48000,78,78,77,76,65,80,52,78,3,3,Medium,Medium,Right
176619,A. Ramos,Adrián Ramos,Granada CF,31,Spanish Segunda División,186,78,Colombia,9500000,15000,78,78,80,74,65,74,37,72,2,3,Medium,Medium,Right
175895,V. Odjidja-Ofoe,Vadis Odjidja-Ofoe,Olympiakos CFP,28,Greek Super League,183,79,Belgium,10500000,1000,78,78,65,72,78,73,68,79,2,4,Medium,Medium,Right
174549,M. Fernández,Matías Fernández,Necaxa,31,Mexican Liga MX,178,72,Chile,9000000,17000,78,78,75,70,78,82,56,59,2,4,Medium,Medium,Right
172049,E. Elia,Eljero Elia,İstanbul Başakşehir FK,30,Turkish Süper Lig,179,77,Netherlands,10000000,32000,78,78,90,71,69,85,31,67,2,3,Medium,Medium,Right
170815,S. Defour,Steven Defour,Burnley,29,English Premier League,175,72,Belgium,10000000,60000,78,78,69,71,78,77,74,74,2,3,Medium,Medium,Right
170369,G. dos Santos,Giovani dos Santos,LA Galaxy,28,USA Major League Soccer,175,74,Mexico,10500000,12000,78,78,86,76,73,82,29,53,3,4,High,Low,Left
169706,J. Cork,Jack Cork,Burnley,28,English Premier League,185,69,England,10500000,60000,78,78,59,62,75,74,76,79,2,4,Medium,High,Right
147660,S. Ryzhikov,Sergey Ryzhikov,Rubin Kazan,36,Russian Premier League,192,92,Russia,1400000,23000,78,78,76,77,68,82,37,76,1,2,Medium,Medium,Right
153296,Y. Gourcuff,Yoann Gourcuff,Stade Rennais FC,30,French Ligue 1,185,82,France,10000000,28000,78,78,65,70,79,81,53,72,2,4,Medium,Medium,Right
124375,B. Yılmaz,Burak Yılmaz,Trabzonspor,31,Turkish Süper Lig,188,77,Turkey,9500000,38000,78,78,82,81,65,67,31,76,2,3,High,Low,Right
161754,Javi García,Fran. Javier García Fernández,Real Betis Balompié,30,Spanish Primera División,186,82,Spain,7500000,24000,78,78,65,63,67,68,77,81,2,3,Medium,High,Right
169181,K. Vermeer,Kenneth Vermeer,Feyenoord,31,Holland Eredivisie,183,80,Netherlands,6500000,14000,78,78,80,70,70,82,59,78,2,4,Medium,Medium,Right
155887,M. Bradley,Michael Bradley,Toronto FC,29,USA Major League Soccer,188,79,United States,8000000,10000,78,78,68,68,78,76,71,81,2,3,Medium,High,Right
164082,Adriano,Adriano Correia Claro,Beşiktaş JK,32,Turkish Süper Lig,172,75,Brazil,5500000,47000,78,78,75,71,77,81,75,72,2,5,High,High,Left
155897,C. Dempsey,Clint Dempsey,Seattle Sounders FC,34,USA Major League Soccer,185,77,United States,5000000,11000,78,78,65,78,71,77,37,71,3,4,Medium,Low,Right
160000,H. Briceldo,Henry Briceldo,Colo-Colo,25,Chilian Primera División,188,83,Chile,10000000,10000,77,77,82,76,58,70,33,75,1,3,High,Low,Right
185090,B. Moukandjo,Benjamin Moukandjo,,28,,180,74,Cameroon,0,0,77,77,91,76,68,78,29,64,2,3,High,Low,Right
195586,A. Finnbogason,Alfreð Finnbogason,FC Augsburg,28,German Bundesliga,185,78,Iceland,9000000,33000,77,77,68,80,62,74,32,72,2,4,Medium,Medium,Right
197891,Juanmi,Juan Miguel Jimenez López,Real Sociedad,24,Spanish Primera División,172,69,Spain,12500000,30000,77,83,79,76,67,80,30,55,1,3,Medium,Medium,Right
220932,L. Kalinić,Lovre Kalinić,KAA Gent,27,Belgian First Division A,201,99,Croatia,7000000,19000,77,79,81,73,58,80,35,74,1,2,Medium,Medium,Left
183556,N. Subotić,Neven Subotić,Borussia Dortmund,28,German Bundesliga,191,83,Serbia,7000000,53000,77,77,59,45,50,44,80,76,2,3,Medium,Medium,Right
200197,N. Blandi,Nicolás Blandi,San Lorenzo de Almagro,27,Argentinian Superliga,180,76,Argentina,10500000,27000,77,78,66,78,59,70,38,64,1,3,Medium,Medium,Right
210950,P. De Blasis,Pablo De Blasis,1. FSV Mainz 05,29,German Bundesliga,166,65,Argentina,8500000,33000,77,77,80,72,71,83,39,62,1,3,High,Medium,Right
188166,M. Phillips,Matt Phillips,West Bromwich Albion,26,English Premier League,183,75,Scotland,10500000,68000,77,78,87,71,69,78,35,71,1,4,Medium,Medium,Right
193290,M. Braithwaite,Martin Braithwaite,Middlesbrough,26,English Championship,177,77,Denmark,11000000,24000,77,80,84,75,73,77,34,78,2,4,High,High,Right
231691,A. Lafont,Alban Lafont,Toulouse FC,18,French Ligue 1,193,82,France,11500000,10000,77,89,78,77,71,79,46,76,2,3,Medium,Medium,Right
192012,D. Reyes,Diego Reyes,FC Porto,24,Portuguese Primeira Liga,189,74,Mexico,10000000,13000,77,82,65,45,62,70,78,68,3,3,Medium,High,Right
146701,Iván Ramis,Iván Ramis Barrios,SD Eibar,32,Spanish Primera División,188,82,Spain,5000000,22000,77,77,38,61,63,58,77,83,2,3,Medium,High,Right
161805,V. Behrami,Valon Behrami,Udinese,32,Italian Serie A,185,78,Switzerland,5000000,28000,77,77,63,64,72,71,74,79,2,4,Medium,High,Right
205070,Portu,Cristian Portugues Manzanera,Girona CF,25,Spanish Primera División,178,70,Spain,11500000,29000,77,81,83,74,72,78,61,73,1,4,Medium,Medium,Right
156432,G. Hoarau,Guillaume Hoarau,BSC Young Boys,33,Swiss Super League,192,80,France,5500000,29000,77,77,53,77,69,68,48,76,2,2,Medium,Low,Right
52752,T. Barnetta,Tranquillo Barnetta,FC St. Gallen,32,Swiss Super League,178,70,Switzerland,7000000,19000,77,77,72,69,77,79,56,64,2,4,Medium,Medium,Right
183569,E. Choupo-Moting,Eric Maxim Choupo-Moting,Stoke City,28,English Premier League,191,91,Cameroon,9000000,71000,77,77,77,73,68,83,36,72,2,4,Medium,Low,Right
202515,Jesé,Jesé Rodríguez Ruíz,Stoke City,24,English Premier League,178,72,Spain,11500000,64000,77,81,83,71,73,81,24,56,2,4,Medium,Low,Right
146963,J. Pinola,Javier Pinola,River Plate,34,Argentinian Superliga,184,81,Argentina,2700000,23000,77,77,70,50,66,68,75,77,2,3,High,Medium,Left
205590,Luís Hernández,Luís Hernández Rodríguez,Málaga CF,28,Spanish Primera División,182,74,Spain,8000000,26000,77,78,72,50,66,66,78,76,1,4,Medium,High,Right
210455,Jonny,Jonathan Castro Otto,RC Celta de Vigo,23,Spanish Primera División,175,70,Spain,10000000,21000,77,83,77,42,64,69,77,76,2,3,High,Medium,Right
181271,B. Dočkal,Bořek Dočkal,,28,,182,72,Czech Republic,0,0,77,77,67,73,80,76,47,60,1,5,Medium,Low,Right
230168,Raphaelito Anjos,Raphael William Anjos Rochedo,Santos Futebol Clube,29,Campeonato Brasileiro Série A,190,85,Brazil,6000000,18000,77,77,77,75,74,76,42,76,1,2,Medium,Medium,Right
184089,M. Carcela-González,Mehdi Carcela-González,Olympiakos CFP,28,Greek Super League,176,67,Morocco,9000000,1000,77,77,83,71,71,84,33,55,2,4,High,Medium,Left
205850,L. Pavoletti,Leonardo Pavoletti,Cagliari,28,Italian Serie A,188,85,Italy,9000000,70000,77,77,67,76,49,68,27,76,2,3,High,Medium,Right
230938,F. Kessié,Franck Yannick Kessié,Milan,20,Italian Serie A,183,76,Ivory Coast,14000000,24000,77,87,75,68,71,76,73,84,2,4,High,High,Right
45595,D. Bonera,Daniele Bonera,Villarreal CF,36,Spanish Primera División,183,74,Italy,1200000,23000,77,77,34,38,52,46,80,68,2,3,Low,High,Right
205340,Marcelo,Marcelo dos Santos Ferreira,Rio Ave FC,27,Portuguese Primeira Liga,182,74,Brazil,7500000,11000,77,77,70,28,49,52,78,73,1,2,Medium,High,Right
